"filter_key","po_number","dc_blinkit_internal_city","wh_name","place_of_supply","po_state","item_id","units_ordered","remaining_quantity","total_amount","create_dt","appointment_ts","expiry_ts"
ahmedabad-10324645,"2738110068008",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10324645",144,144,12060.0,"2026-08-10","2026-08-20","2026-08-22"
ahmedabad-10176795,"2738110068530",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10176795",180,180,6804.0,"2026-08-11","2026-08-21","2026-08-23"
ahmedabad-10176797,"2738110068530",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10176797",180,180,6804.0,"2026-08-11","2026-08-21","2026-08-23"
ahmedabad-10199527,"2738110068530",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10199527",180,180,6804.0,"2026-08-11","2026-08-21","2026-08-23"
ahmedabad-10216709,"2738110068530",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10216709",72,72,1872.0,"2026-08-11","2026-08-21","2026-08-23"
ahmedabad-10216715,"2738110068530",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10216715",360,360,9360.0,"2026-08-11","2026-08-21","2026-08-23"
ahmedabad-10252336,"2738110068530",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10252336",12,12,24351.6,"2026-08-11","2026-08-21","2026-08-23"
ahmedabad-10258333,"2738110068530",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10258333",36,36,6804.0,"2026-08-11","2026-08-21","2026-08-23"
ahmedabad-10258761,"2738110068530",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10258761",36,36,6804.0,"2026-08-11","2026-08-21","2026-08-23"
ahmedabad-10260300,"2738110068530",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10260300",36,36,6804.0,"2026-08-11","2026-08-21","2026-08-23"
ahmedabad-10265737,"2738110068530",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10265737",36,36,6804.0,"2026-08-11","2026-08-21","2026-08-23"
ahmedabad-10291036,"2738110068530",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10291036",72,72,55389.6,"2026-08-11","2026-08-21","2026-08-23"
ahmedabad-10315341,"2738110068530",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10315341",48,48,1560.0,"2026-08-11","2026-08-21","2026-08-23"
ahmedabad-10315543,"2738110068530",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10315543",48,48,1560.0,"2026-08-11","2026-08-21","2026-08-23"
ahmedabad-10315547,"2738110068530",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10315547",96,96,3120.0,"2026-08-11","2026-08-21","2026-08-23"
ahmedabad-10249578,"2738110068900",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10249578",24,24,18463.2,"2026-08-12","2026-08-22","2026-08-24"
ahmedabad-10252336,"2738110068900",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10252336",12,12,24351.6,"2026-08-12","2026-08-22","2026-08-24"
ahmedabad-10315341,"2738110068900",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10315341",96,96,3120.0,"2026-08-12","2026-08-22","2026-08-24"
ahmedabad-10315543,"2738110068900",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10315543",96,96,3120.0,"2026-08-12","2026-08-22","2026-08-24"
ahmedabad-10315546,"2738110068900",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10315546",48,48,1560.0,"2026-08-12","2026-08-22","2026-08-24"
ahmedabad-10315547,"2738110068900",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10315547",144,144,4680.0,"2026-08-12","2026-08-22","2026-08-24"
ahmedabad-10325396,"2738110068900",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10325396",144,144,12060.0,"2026-08-12","2026-08-22","2026-08-24"
ahmedabad-10176795,"2738110069320",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10176795",180,180,6804.0,"2026-08-13","2026-08-24","2026-08-25"
ahmedabad-10176797,"2738110069320",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10176797",180,180,6804.0,"2026-08-13","2026-08-24","2026-08-25"
ahmedabad-10216709,"2738110069320",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10216709",144,144,3744.0,"2026-08-13","2026-08-24","2026-08-25"
ahmedabad-10216722,"2738110069320",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10216722",144,144,3744.0,"2026-08-13","2026-08-24","2026-08-25"
ahmedabad-10216726,"2738110069320",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10216726",216,216,5616.0,"2026-08-13","2026-08-24","2026-08-25"
ahmedabad-10249574,"2738110069320",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10249574",36,36,73054.8,"2026-08-13","2026-08-24","2026-08-25"
ahmedabad-10249576,"2738110069320",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10249576",12,12,23511.6,"2026-08-13","2026-08-24","2026-08-25"
ahmedabad-10252336,"2738110069320",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10252336",24,24,48703.2,"2026-08-13","2026-08-24","2026-08-25"
ahmedabad-10315341,"2738110069320",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10315341",192,192,6240.0,"2026-08-13","2026-08-24","2026-08-25"
ahmedabad-10315543,"2738110069320",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10315543",48,48,1560.0,"2026-08-13","2026-08-24","2026-08-25"
ahmedabad-10315546,"2738110069320",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10315546",240,240,7800.0,"2026-08-13","2026-08-24","2026-08-25"
ahmedabad-10315547,"2738110069320",ahmedabad,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,Scheduled,"10315547",144,144,4680.0,"2026-08-13","2026-08-24","2026-08-25"
bhopal-10176794,"27828910033803",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10176794",180,180,6804.0,"2026-08-08","2026-08-18","2026-08-18"
bhopal-10176797,"27828910033803",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10176797",180,180,6804.0,"2026-08-08","2026-08-18","2026-08-18"
bhopal-10216715,"27828910033803",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10216715",288,288,7488.0,"2026-08-08","2026-08-18","2026-08-18"
bhopal-10216722,"27828910033803",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10216722",72,72,1872.0,"2026-08-08","2026-08-18","2026-08-18"
bhopal-10216726,"27828910033803",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10216726",72,72,1872.0,"2026-08-08","2026-08-18","2026-08-18"
bhopal-10258761,"27828910033803",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10258761",36,36,6804.0,"2026-08-08","2026-08-18","2026-08-18"
bhopal-10260300,"27828910033803",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10260300",36,36,6804.0,"2026-08-08","2026-08-18","2026-08-18"
bhopal-10265740,"27828910033803",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10265740",180,180,6804.0,"2026-08-08","2026-08-18","2026-08-18"
bhopal-10315341,"27828910033803",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10315341",48,48,1560.0,"2026-08-08","2026-08-18","2026-08-18"
bhopal-10315543,"27828910033803",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10315543",48,48,1560.0,"2026-08-08","2026-08-18","2026-08-18"
bhopal-10315546,"27828910033803",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10315546",48,48,1560.0,"2026-08-08","2026-08-18","2026-08-18"
bhopal-10315547,"27828910033803",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10315547",96,96,3120.0,"2026-08-08","2026-08-18","2026-08-18"
bhopal-10176795,"27828910033903",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10176795",180,180,6804.0,"2026-08-10","2026-08-18","2026-08-20"
bhopal-10176797,"27828910033903",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10176797",180,180,6804.0,"2026-08-10","2026-08-18","2026-08-20"
bhopal-10216709,"27828910033903",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10216709",144,144,3744.0,"2026-08-10","2026-08-18","2026-08-20"
bhopal-10216715,"27828910033903",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10216715",216,216,5616.0,"2026-08-10","2026-08-18","2026-08-20"
bhopal-10216726,"27828910033903",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10216726",216,216,5616.0,"2026-08-10","2026-08-18","2026-08-20"
bhopal-10291038,"27828910033903",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10291038",50,50,4830.0,"2026-08-10","2026-08-18","2026-08-20"
bhopal-10315543,"27828910033903",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10315543",48,48,1560.0,"2026-08-10","2026-08-18","2026-08-20"
bhopal-10176797,"27828910034302",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10176797",180,180,6804.0,"2026-08-11","2026-08-19","2026-08-21"
bhopal-10216715,"27828910034302",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10216715",144,144,3744.0,"2026-08-11","2026-08-19","2026-08-21"
bhopal-10216726,"27828910034302",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10216726",72,72,1872.0,"2026-08-11","2026-08-19","2026-08-21"
bhopal-10315341,"27828910034302",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10315341",48,48,1560.0,"2026-08-11","2026-08-19","2026-08-21"
bhopal-10176795,"27828910034507",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10176795",180,180,6804.0,"2026-08-12","2026-08-19","2026-08-22"
bhopal-10176797,"27828910034507",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10176797",180,180,6804.0,"2026-08-12","2026-08-19","2026-08-22"
bhopal-10216715,"27828910034507",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10216715",216,216,5616.0,"2026-08-12","2026-08-19","2026-08-22"
bhopal-10249578,"27828910034507",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10249578",24,24,18463.2,"2026-08-12","2026-08-19","2026-08-22"
bhopal-10252336,"27828910034507",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10252336",72,72,146109.6,"2026-08-12","2026-08-19","2026-08-22"
bhopal-10291036,"27828910034507",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10291036",72,72,55389.6,"2026-08-12","2026-08-19","2026-08-22"
bhopal-10315546,"27828910034507",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10315546",48,48,1560.0,"2026-08-12","2026-08-19","2026-08-22"
bhopal-10315547,"27828910034507",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10315547",48,48,1560.0,"2026-08-12","2026-08-19","2026-08-22"
bhopal-10176793,"27828910034742",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10176793",180,180,6804.0,"2026-08-13","2026-08-21","2026-08-23"
bhopal-10216709,"27828910034742",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10216709",72,72,1872.0,"2026-08-13","2026-08-21","2026-08-23"
bhopal-10216715,"27828910034742",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10216715",144,144,3744.0,"2026-08-13","2026-08-21","2026-08-23"
bhopal-10216722,"27828910034742",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10216722",72,72,1872.0,"2026-08-13","2026-08-21","2026-08-23"
bhopal-10216726,"27828910034742",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10216726",72,72,1872.0,"2026-08-13","2026-08-21","2026-08-23"
bhopal-10252336,"27828910034742",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10252336",24,24,48703.2,"2026-08-13","2026-08-21","2026-08-23"
bhopal-10315341,"27828910034742",bhopal,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,Scheduled,"10315341",96,96,3120.0,"2026-08-13","2026-08-21","2026-08-23"
kolkata-10176795,"27845210026389",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10176795",180,180,6804.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10176797,"27845210026389",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10176797",180,180,6804.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10216715,"27845210026389",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216715",72,72,1872.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10216722,"27845210026389",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216722",72,72,1872.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10216726,"27845210026389",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216726",72,72,1872.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10291038,"27845210026389",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10291038",50,50,4830.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10315341,"27845210026389",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10315341",48,48,1560.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10315543,"27845210026389",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10315543",48,48,1560.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10315546,"27845210026389",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10315546",144,144,4680.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10176793,"27845210026883",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10176793",180,180,6804.0,"2026-08-11","2026-08-20","2026-08-23"
kolkata-10216715,"27845210026883",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216715",72,72,1872.0,"2026-08-11","2026-08-20","2026-08-23"
kolkata-10216726,"27845210026883",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216726",72,72,1872.0,"2026-08-11","2026-08-20","2026-08-23"
kolkata-10265737,"27845210026883",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10265737",36,36,6804.0,"2026-08-11","2026-08-20","2026-08-23"
kolkata-10315546,"27845210026883",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10315546",48,48,1560.0,"2026-08-11","2026-08-20","2026-08-23"
kolkata-10216722,"27845210027233",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216722",72,72,1872.0,"2026-08-13","2026-08-22","2026-08-25"
kolkata-10216726,"27845210027233",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216726",72,72,1872.0,"2026-08-13","2026-08-22","2026-08-25"
kolkata-10297369,"27845210027233",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10297369",20,20,20986.0,"2026-08-13","2026-08-22","2026-08-25"
kolkata-10315546,"27845210027233",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10315546",48,48,1560.0,"2026-08-13","2026-08-22","2026-08-25"
kolkata-10315547,"27845210027233",kolkata,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,Scheduled,"10315547",48,48,1560.0,"2026-08-13","2026-08-22","2026-08-25"
noida-10176797,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10176797",180,180,6804.0,"2026-08-12","2026-08-17","2026-08-19"
noida-10199527,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10199527",180,180,6804.0,"2026-08-12","2026-08-17","2026-08-19"
noida-10216709,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10216709",72,72,1872.0,"2026-08-12","2026-08-17","2026-08-19"
noida-10216715,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10216715",432,432,11232.0,"2026-08-12","2026-08-17","2026-08-19"
noida-10216722,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10216722",360,360,9360.0,"2026-08-12","2026-08-17","2026-08-19"
noida-10216726,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10216726",144,144,3744.0,"2026-08-12","2026-08-17","2026-08-19"
noida-10249574,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10249574",84,84,170461.2,"2026-08-12","2026-08-17","2026-08-19"
noida-10249577,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10249577",6,6,4615.8,"2026-08-12","2026-08-17","2026-08-19"
noida-10249578,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10249578",48,48,36926.4,"2026-08-12","2026-08-17","2026-08-19"
noida-10291036,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10291036",48,48,36926.4,"2026-08-12","2026-08-17","2026-08-19"
noida-10297369,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10297369",40,40,41972.0,"2026-08-12","2026-08-17","2026-08-19"
noida-10298083,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10298083",20,20,20986.0,"2026-08-12","2026-08-17","2026-08-19"
noida-10315341,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10315341",48,48,1560.0,"2026-08-12","2026-08-17","2026-08-19"
noida-10315546,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10315546",144,144,4680.0,"2026-08-12","2026-08-17","2026-08-19"
noida-10315547,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10315547",144,144,4680.0,"2026-08-12","2026-08-17","2026-08-19"
noida-10324645,"2867410093603",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10324645",144,144,12060.0,"2026-08-12","2026-08-17","2026-08-19"
noida-10176794,"2867410093996",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10176794",180,180,6804.0,"2026-08-13","2026-08-18","2026-08-20"
noida-10176795,"2867410093996",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10176795",180,180,6804.0,"2026-08-13","2026-08-18","2026-08-20"
noida-10216715,"2867410093996",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10216715",648,648,16848.0,"2026-08-13","2026-08-18","2026-08-20"
noida-10216726,"2867410093996",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10216726",72,72,1872.0,"2026-08-13","2026-08-18","2026-08-20"
noida-10292367,"2867410093996",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10292367",144,144,11095.2,"2026-08-13","2026-08-18","2026-08-20"
noida-10298083,"2867410093996",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10298083",20,20,20986.0,"2026-08-13","2026-08-18","2026-08-20"
noida-10315543,"2867410093996",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10315543",48,48,1560.0,"2026-08-13","2026-08-18","2026-08-20"
noida-10315546,"2867410093996",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10315546",48,48,1560.0,"2026-08-13","2026-08-18","2026-08-20"
noida-10176797,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10176797",360,360,13608.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10216715,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10216715",360,360,9360.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10216722,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10216722",72,72,1872.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10216726,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10216726",72,72,1872.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10249574,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10249574",60,60,121758.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10249577,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10249577",60,60,46158.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10249578,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10249578",24,24,18463.2,"2026-08-14","2026-08-19","2026-08-21"
noida-10252336,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10252336",96,96,194812.8,"2026-08-14","2026-08-19","2026-08-21"
noida-10258761,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10258761",36,36,6804.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10265740,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10265740",180,180,6804.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10291036,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10291036",24,24,18463.2,"2026-08-14","2026-08-19","2026-08-21"
noida-10297369,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10297369",20,20,20986.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10298083,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10298083",40,40,41972.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10315341,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10315341",48,48,1560.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10315543,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10315543",48,48,1560.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10315546,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10315546",96,96,3120.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10315547,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10315547",144,144,4680.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10324645,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10324645",144,144,12060.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10325396,"2867410094569",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10325396",144,144,12060.0,"2026-08-14","2026-08-19","2026-08-21"
noida-10176795,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10176795",360,360,13608.0,"2026-08-15","2026-08-20","2026-08-22"
noida-10176797,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10176797",360,360,13608.0,"2026-08-15","2026-08-20","2026-08-22"
noida-10216709,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10216709",72,72,1872.0,"2026-08-15","2026-08-20","2026-08-22"
noida-10216715,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10216715",576,576,14976.0,"2026-08-15","2026-08-20","2026-08-22"
noida-10216722,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10216722",72,72,1872.0,"2026-08-15","2026-08-20","2026-08-22"
noida-10216726,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10216726",288,288,7488.0,"2026-08-15","2026-08-20","2026-08-22"
noida-10249576,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10249576",12,12,23511.6,"2026-08-15","2026-08-20","2026-08-22"
noida-10249577,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10249577",18,18,13847.4,"2026-08-15","2026-08-20","2026-08-22"
noida-10249578,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10249578",24,24,18463.2,"2026-08-15","2026-08-20","2026-08-22"
noida-10258333,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10258333",36,36,6804.0,"2026-08-15","2026-08-20","2026-08-22"
noida-10260300,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10260300",72,72,13608.0,"2026-08-15","2026-08-20","2026-08-22"
noida-10265737,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10265737",36,36,6804.0,"2026-08-15","2026-08-20","2026-08-22"
noida-10292367,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10292367",288,288,22190.4,"2026-08-15","2026-08-20","2026-08-22"
noida-10297369,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10297369",20,20,20986.0,"2026-08-15","2026-08-20","2026-08-22"
noida-10315341,"2867410094941",noida,NOIDA N1 - FEEDER WAREHOUSE,noida,Scheduled,"10315341",96,96,3120.0,"2026-08-15","2026-08-20","2026-08-22"
